time,beamID,lineOfSightWindSpeed1,isValid1
0.0,1.0,15.337357284897175,1.0
0.02,2.0,16.004493266070845,1.0
0.04,3.0,15.003968726744143,1.0
0.06,4.0,15.64617429940819,1.0
0.08,5.0,16.643428918904792,1.0
0.1,6.0,15.661828285384118,1.0
0.12,7.0,15.852115812131535,1.0
0.14,8.0,13.565437755351699,1.0
0.16,9.0,14.578476929036693,1.0
0.18,10.0,16.398925637400083,1.0
0.2,11.0,16.720341164027573,1.0
0.22,12.0,14.462688130188171,1.0
0.24,13.0,14.592137580135002,1.0
0.26,14.0,0.0,0.0
0.28,15.0,0.0,0.0
0.3,16.0,0.0,0.0
0.32,17.0,0.0,0.0
0.34,18.0,0.0,0.0
0.36,19.0,0.0,0.0
0.38,20.0,0.0,0.0
0.4,21.0,0.0,0.0
0.42,22.0,0.0,0.0
0.44,23.0,0.0,0.0
0.46,24.0,0.0,0.0
0.48,25.0,0.0,0.0
0.5,26.0,0.0,0.0
0.52,27.0,0.0,0.0
0.54,28.0,0.0,0.0
0.56,29.0,0.0,0.0
0.58,30.0,0.0,0.0
0.6,31.0,0.0,0.0
0.62,32.0,0.0,0.0
0.64,33.0,16.88969693462954,1.0
0.66,34.0,18.77546581930677,1.0
0.68,35.0,19.10321158746222,1.0
0.7000000000000001,36.0,18.137623068952298,1.0
0.72,37.0,19.068412894431425,1.0
0.74,38.0,18.324774768143293,1.0
0.76,39.0,18.30421824772879,1.0
0.78,40.0,17.874431879834734,1.0
0.8,41.0,17.654261617786734,1.0
0.8200000000000001,42.0,17.32929765263689,1.0
0.84,43.0,16.96520998526193,1.0
0.86,44.0,16.57388044419545,1.0
0.88,45.0,16.954267101067853,1.0
0.9,46.0,17.295859264245767,1.0
0.92,47.0,15.917621635855753,1.0
0.9400000000000001,48.0,15.553274863758249,1.0
0.96,49.0,15.41548201307284,1.0
0.98,50.0,16.193790220160842,1.0
1.0,1.0,15.727694184123951,1.0
1.02,2.0,15.324155324737818,1.0
1.04,3.0,14.66976457801817,1.0
1.06,4.0,15.360118151155563,1.0
1.08,5.0,16.30761740327704,1.0
1.1,6.0,15.223809226058748,1.0
1.12,7.0,16.196347484204367,1.0
1.1400000000000001,8.0,15.087917059297178,1.0
1.16,9.0,15.356019566465031,1.0
1.18,10.0,15.857003036473332,1.0
1.2,11.0,16.48428547855194,1.0
1.22,12.0,14.918869198797411,1.0
1.24,13.0,14.681455075587444,1.0
1.26,14.0,14.702701711737477,1.0
1.28,15.0,14.67029489021437,1.0
1.3,16.0,14.853717039199791,1.0
1.32,17.0,15.293702012337496,1.0
1.34,18.0,15.089237049061248,1.0
1.36,19.0,15.245492918270175,1.0
1.3800000000000001,20.0,14.549704463225963,1.0
1.4000000000000001,21.0,15.043032078216777,1.0
1.42,22.0,13.926938571720788,1.0
1.44,23.0,14.506280678935589,1.0
1.46,24.0,15.270820107705955,1.0
1.48,25.0,15.789075634284485,1.0
1.5,26.0,16.27936629441189,1.0
1.52,27.0,15.36379705231332,1.0
1.54,28.0,14.660297630496267,1.0
1.56,29.0,15.321671630186454,1.0
1.58,30.0,16.02482254215526,1.0
1.6,31.0,16.545107476809434,1.0
1.62,32.0,17.05868651483275,1.0
1.6400000000000001,33.0,16.633730644414843,1.0
1.6600000000000001,34.0,17.52654783897976,1.0
1.68,35.0,19.233516490892676,1.0
1.7,36.0,18.910236347456532,1.0
1.72,37.0,18.3328746575475,1.0
1.74,38.0,18.447006062968992,1.0
1.76,39.0,18.06075869192485,1.0
1.78,40.0,18.31869782885698,1.0
1.8,41.0,18.148565232792013,1.0
1.82,42.0,16.973228926188572,1.0
1.84,43.0,17.207755454290567,1.0
1.86,44.0,16.991138942468424,1.0
1.8800000000000001,45.0,17.165971246492326,1.0
1.9000000000000001,46.0,17.102853273203568,1.0
1.92,47.0,0.0,0.0
1.94,48.0,0.0,0.0
1.96,49.0,0.0,0.0
1.98,50.0,0.0,0.0
2.0,1.0,0.0,0.0
2.02,2.0,0.0,0.0
2.04,3.0,0.0,0.0
2.06,4.0,0.0,0.0
2.08,5.0,0.0,0.0
2.1,6.0,0.0,0.0
2.12,7.0,0.0,0.0
2.14,8.0,0.0,0.0
2.16,9.0,0.0,0.0
2.18,10.0,0.0,0.0
2.2,11.0,0.0,0.0
2.22,12.0,0.0,0.0
2.24,13.0,0.0,0.0
2.2600000000000002,14.0,0.0,0.0
2.2800000000000002,15.0,0.0,0.0
2.3000000000000003,16.0,0.0,0.0
2.32,17.0,14.557845758261069,1.0
2.34,18.0,15.204479157846862,1.0
2.36,19.0,15.060536628964211,1.0
2.38,20.0,13.714168825708438,1.0
2.4,21.0,14.659203731430852,1.0
2.42,22.0,13.569602101700605,1.0
2.44,23.0,13.972067734172036,1.0
2.46,24.0,14.037748155100736,1.0
2.48,25.0,15.667132214216627,1.0
2.5,26.0,15.260958016452172,1.0
2.52,27.0,15.438329767537915,1.0
2.54,28.0,15.72067917971744,1.0
2.56,29.0,16.26773824435931,1.0
2.58,30.0,16.326685758931838,1.0
2.6,31.0,17.36588717606704,1.0
2.62,32.0,0.0,0.0
2.64,33.0,0.0,0.0
2.66,34.0,0.0,0.0
2.68,35.0,0.0,0.0
2.7,36.0,0.0,0.0
2.72,37.0,0.0,0.0
2.74,38.0,0.0,0.0
2.7600000000000002,39.0,17.77288181767731,1.0
2.7800000000000002,40.0,18.17225987617994,1.0
2.8000000000000003,41.0,18.32043984871714,1.0
2.82,42.0,17.59708222617509,1.0
2.84,43.0,16.92096046701283,1.0
2.86,44.0,16.330403840261965,1.0
2.88,45.0,16.20998534198891,1.0
2.9,46.0,15.846416846088548,1.0
2.92,47.0,16.055507299225322,1.0
2.94,48.0,15.897213037529276,1.0
2.96,49.0,15.811495338112346,1.0
2.98,50.0,16.712097132127205,1.0
3.0,1.0,16.617820863590676,1.0
3.02,2.0,16.035906026243577,1.0
3.04,3.0,15.27850662529831,1.0
3.06,4.0,14.717710221778344,1.0
3.08,5.0,16.123629204497064,1.0
3.1,6.0,15.229174424710598,1.0
3.12,7.0,15.923216627761184,1.0
3.14,8.0,14.766149976431128,1.0
3.16,9.0,15.14278109095557,1.0
3.18,10.0,14.527590964811157,1.0
3.2,11.0,14.898047878967901,1.0
3.22,12.0,14.655109443472742,1.0
3.24,13.0,14.866769757225638,1.0
3.2600000000000002,14.0,0.0,0.0
3.2800000000000002,15.0,0.0,0.0
3.3000000000000003,16.0,0.0,0.0
3.3200000000000003,17.0,0.0,0.0
3.34,18.0,0.0,0.0
3.36,19.0,0.0,0.0
3.38,20.0,0.0,0.0
3.4,21.0,0.0,0.0
3.42,22.0,0.0,0.0
3.44,23.0,0.0,0.0
3.46,24.0,0.0,0.0
3.48,25.0,0.0,0.0
3.5,26.0,0.0,0.0
3.52,27.0,0.0,0.0
3.54,28.0,14.410661772833738,1.0
3.56,29.0,15.65226114490568,1.0
3.58,30.0,14.823903697021121,1.0
3.6,31.0,15.778421755496495,1.0
3.62,32.0,15.655253515082746,1.0
3.64,33.0,15.66264484460649,1.0
3.66,34.0,15.961923429734243,1.0
3.68,35.0,18.39455450989194,1.0
3.7,36.0,18.549488960081625,1.0
3.72,37.0,18.759109936849324,1.0
3.74,38.0,17.77376467611874,1.0
3.7600000000000002,39.0,17.45404979087597,1.0
3.7800000000000002,40.0,16.60564358113435,1.0
3.8000000000000003,41.0,16.80907332269106,1.0
3.8200000000000003,42.0,18.013421560901254,1.0
3.84,43.0,16.768420774454352,1.0
3.86,44.0,16.856260004691258,1.0
3.88,45.0,16.496111795744998,1.0
3.9,46.0,15.965882341181107,1.0
3.92,47.0,15.573978345852153,1.0
3.94,48.0,14.923765133625235,1.0
3.96,49.0,15.910030044843664,1.0
3.98,50.0,15.733848785117885,1.0
4.0,1.0,15.903421219201942,1.0
4.0200000000000005,2.0,16.347966429703153,1.0
4.04,3.0,15.370309001649874,1.0
4.0600000000000005,4.0,14.152345544854015,1.0
4.08,5.0,15.510228254061703,1.0
4.1,6.0,15.330443789900773,1.0
4.12,7.0,15.576208579350153,1.0
4.14,8.0,14.402101100856664,1.0
4.16,9.0,14.733487448391104,1.0
4.18,10.0,14.37302098403063,1.0
4.2,11.0,13.71795002907262,1.0
4.22,12.0,13.52099562076427,1.0
4.24,13.0,14.708987664714321,1.0
4.26,14.0,14.88337788132005,1.0
4.28,15.0,14.484677499315591,1.0
4.3,16.0,13.110506874634387,1.0
4.32,17.0,13.981433087661589,1.0
4.34,18.0,14.423092579153531,1.0
4.36,19.0,14.593539152879517,1.0
4.38,20.0,13.829966532273144,1.0
4.4,21.0,14.5254401105865,1.0
4.42,22.0,13.44924812687184,1.0
4.44,23.0,13.540508167998755,1.0
4.46,24.0,13.355359435579617,1.0
4.48,25.0,14.644513277779112,1.0
4.5,26.0,14.889084271983865,1.0
4.5200000000000005,27.0,14.69711391251066,1.0
4.54,28.0,14.674155997944201,1.0
4.5600000000000005,29.0,14.404531194458535,1.0
4.58,30.0,14.932557373666384,1.0
4.6000000000000005,31.0,15.044341252466259,1.0
4.62,32.0,15.340958020476773,1.0
4.64,33.0,15.769659138896802,1.0
4.66,34.0,16.490124285056794,1.0
4.68,35.0,17.681561921097114,1.0
4.7,36.0,18.7880705461201,1.0
4.72,37.0,17.732951284331467,1.0
4.74,38.0,17.027790835864447,1.0
4.76,39.0,16.72026332090077,1.0
4.78,40.0,15.537064015497783,1.0
4.8,41.0,16.977200499774398,1.0
4.82,42.0,0.0,0.0
4.84,43.0,0.0,0.0
4.86,44.0,0.0,0.0
4.88,45.0,0.0,0.0
4.9,46.0,0.0,0.0
4.92,47.0,0.0,0.0
4.94,48.0,0.0,0.0
4.96,49.0,0.0,0.0
4.98,50.0,0.0,0.0
5.0,1.0,0.0,0.0
5.0200000000000005,2.0,0.0,0.0
5.04,3.0,0.0,0.0
5.0600000000000005,4.0,0.0,0.0
5.08,5.0,0.0,0.0
5.1000000000000005,6.0,0.0,0.0
5.12,7.0,0.0,0.0
5.14,8.0,0.0,0.0
5.16,9.0,0.0,0.0
5.18,10.0,0.0,0.0
5.2,11.0,0.0,0.0
5.22,12.0,0.0,0.0
5.24,13.0,0.0,0.0
5.26,14.0,0.0,0.0
5.28,15.0,0.0,0.0
5.3,16.0,0.0,0.0
5.32,17.0,0.0,0.0
5.34,18.0,0.0,0.0
5.36,19.0,0.0,0.0
5.38,20.0,0.0,0.0
5.4,21.0,0.0,0.0
5.42,22.0,0.0,0.0
5.44,23.0,0.0,0.0
5.46,24.0,0.0,0.0
5.48,25.0,0.0,0.0
5.5,26.0,0.0,0.0
5.5200000000000005,27.0,0.0,0.0
5.54,28.0,0.0,0.0
5.5600000000000005,29.0,0.0,0.0
5.58,30.0,0.0,0.0
5.6000000000000005,31.0,0.0,0.0
5.62,32.0,0.0,0.0
5.64,33.0,0.0,0.0
5.66,34.0,0.0,0.0
5.68,35.0,0.0,0.0
5.7,36.0,0.0,0.0
5.72,37.0,17.331496304118268,1.0
5.74,38.0,17.258534602144174,1.0
5.76,39.0,16.882224453398972,1.0
5.78,40.0,16.489485706449205,1.0
5.8,41.0,16.416021113216583,1.0
5.82,42.0,17.04062222278821,1.0
5.84,43.0,16.820217518186457,1.0
5.86,44.0,16.706366355083965,1.0
5.88,45.0,17.277690235508082,1.0
5.9,46.0,16.133525205622462,1.0
5.92,47.0,16.37040020226863,1.0
5.94,48.0,15.267468903716134,1.0
5.96,49.0,15.756265240410071,1.0
5.98,50.0,15.522402203318624,1.0
6.0,1.0,15.626985445944428,1.0
6.0200000000000005,2.0,13.900116831904082,1.0
6.04,3.0,14.639877644188292,1.0
6.0600000000000005,4.0,14.500138986500668,1.0
6.08,5.0,15.39378522521284,1.0
6.1000000000000005,6.0,14.772277274735972,1.0
6.12,7.0,15.99536288459342,1.0
6.140000000000001,8.0,14.486430871426638,1.0
6.16,9.0,14.768399210573747,1.0
6.18,10.0,12.704083023848687,1.0
6.2,11.0,13.946787005901434,1.0
6.22,12.0,13.210443986184242,1.0
6.24,13.0,13.67566092358129,1.0
6.26,14.0,13.99465239728811,1.0
6.28,15.0,14.086608987155016,1.0
6.3,16.0,0.0,0.0
6.32,17.0,0.0,0.0
6.34,18.0,0.0,0.0
6.36,19.0,0.0,0.0
6.38,20.0,0.0,0.0
6.4,21.0,14.408440237921301,1.0
6.42,22.0,13.938492234946509,1.0
6.44,23.0,14.577859857470552,1.0
6.46,24.0,14.04535907060122,1.0
6.48,25.0,14.583787531721459,1.0
6.5,26.0,14.8497295592018,1.0
6.5200000000000005,27.0,14.09951834668156,1.0
6.54,28.0,13.053900460309478,1.0
6.5600000000000005,29.0,13.29373764706817,1.0
6.58,30.0,13.073290516224182,1.0
6.6000000000000005,31.0,14.024896281169587,1.0
6.62,32.0,14.183439261368628,1.0
6.640000000000001,33.0,15.80491713158199,1.0
6.66,34.0,16.04531167519747,1.0
6.68,35.0,16.865691385001785,1.0
6.7,36.0,17.804054652925373,1.0
6.72,37.0,18.677552858487022,1.0
6.74,38.0,17.04710868254012,1.0
6.76,39.0,16.618694639759884,1.0
6.78,40.0,16.454368612714756,1.0
6.8,41.0,16.009173733535548,1.0
6.82,42.0,17.367201082398015,1.0
6.84,43.0,17.58422477160532,1.0
6.86,44.0,17.26277309886948,1.0
6.88,45.0,16.84775254708527,1.0
6.9,46.0,15.409636006217074,1.0
6.92,47.0,16.29296729094698,1.0
6.94,48.0,15.620630744599477,1.0
6.96,49.0,14.677458640288535,1.0
6.98,50.0,15.765151095282063,1.0
7.0,1.0,15.91771484608315,1.0
7.0200000000000005,2.0,0.0,0.0
7.04,3.0,0.0,0.0
7.0600000000000005,4.0,0.0,0.0
7.08,5.0,0.0,0.0
7.1000000000000005,6.0,0.0,0.0
7.12,7.0,0.0,0.0
7.140000000000001,8.0,0.0,0.0
7.16,9.0,0.0,0.0
7.18,10.0,0.0,0.0
7.2,11.0,0.0,0.0
7.22,12.0,0.0,0.0
7.24,13.0,0.0,0.0
7.26,14.0,0.0,0.0
7.28,15.0,13.901678499934249,1.0
7.3,16.0,13.311692686775105,1.0
7.32,17.0,12.100159589966264,1.0
7.34,18.0,14.056210883370147,1.0
7.36,19.0,13.67654981992171,1.0
7.38,20.0,12.829959690503964,1.0
7.4,21.0,14.787126755320388,1.0
7.42,22.0,13.803260046036291,1.0
7.44,23.0,14.138289890649123,1.0
7.46,24.0,14.171266643753398,1.0
7.48,25.0,12.730137480330178,1.0
7.5,26.0,14.103445541313684,1.0
7.5200000000000005,27.0,13.651882114307819,1.0
7.54,28.0,12.975708940256139,1.0
7.5600000000000005,29.0,12.80011388755519,1.0
7.58,30.0,13.104545399099548,1.0
7.6000000000000005,31.0,13.862351079748215,1.0
7.62,32.0,13.833934648241957,1.0
7.640000000000001,33.0,15.461054432897605,1.0
7.66,34.0,16.383304051915445,1.0
7.68,35.0,17.178588238408228,1.0
7.7,36.0,17.95148255148291,1.0
7.72,37.0,0.0,0.0
7.74,38.0,0.0,0.0
7.76,39.0,0.0,0.0
7.78,40.0,0.0,0.0
7.8,41.0,0.0,0.0
7.82,42.0,0.0,0.0
7.84,43.0,0.0,0.0
7.86,44.0,0.0,0.0
7.88,45.0,0.0,0.0
7.9,46.0,0.0,0.0
7.92,47.0,16.397063784451834,1.0
7.94,48.0,16.32715643365793,1.0
7.96,49.0,15.262994817270448,1.0
7.98,50.0,15.571101083574895,1.0
8.0,1.0,15.78343949897006,1.0
8.02,2.0,14.821067143813002,1.0
8.040000000000001,3.0,14.542549925603902,1.0
8.06,4.0,16.192855085946768,1.0
8.08,5.0,14.580939146358588,1.0
8.1,6.0,16.039675486440938,1.0
8.120000000000001,7.0,16.122355044157743,1.0
8.14,8.0,15.138679038084911,1.0
8.16,9.0,13.567062120354457,1.0
8.18,10.0,13.729282467081221,1.0
8.2,11.0,14.277048601791252,1.0
8.22,12.0,13.481087162654495,1.0
8.24,13.0,14.116604415057964,1.0
8.26,14.0,0.0,0.0
8.28,15.0,0.0,0.0
8.3,16.0,0.0,0.0
8.32,17.0,0.0,0.0
8.34,18.0,0.0,0.0
8.36,19.0,0.0,0.0
8.38,20.0,0.0,0.0
8.4,21.0,0.0,0.0
8.42,22.0,0.0,0.0
8.44,23.0,0.0,0.0
8.46,24.0,0.0,0.0
8.48,25.0,0.0,0.0
8.5,26.0,0.0,0.0
8.52,27.0,0.0,0.0
8.540000000000001,28.0,0.0,0.0
8.56,29.0,0.0,0.0
8.58,30.0,0.0,0.0
8.6,31.0,0.0,0.0
8.620000000000001,32.0,14.725079115613404,1.0
8.64,33.0,15.43732883819049,1.0
8.66,34.0,15.732296745160891,1.0
8.68,35.0,16.47925902680799,1.0
8.700000000000001,36.0,16.601761724671608,1.0
8.72,37.0,16.990894146081835,1.0
8.74,38.0,17.118967204678214,1.0
8.76,39.0,17.15114427304938,1.0
8.78,40.0,17.076978608363753,1.0
8.8,41.0,16.708491390132775,1.0
8.82,42.0,17.01375792286933,1.0
8.84,43.0,16.643618831393564,1.0
8.86,44.0,16.511879389282264,1.0
8.88,45.0,16.801154288945177,1.0
8.9,46.0,15.85684668905952,1.0
8.92,47.0,16.46616046271965,1.0
8.94,48.0,16.57332443645807,1.0
8.96,49.0,16.406556382448944,1.0
8.98,50.0,14.962355205720698,1.0
9.0,1.0,15.282869504570684,1.0
9.02,2.0,14.536742480888924,1.0
9.040000000000001,3.0,15.045176362336663,1.0
9.06,4.0,16.805714155083923,1.0
9.08,5.0,15.150075715093903,1.0
9.1,6.0,16.540473460154494,1.0
9.120000000000001,7.0,16.261265710689063,1.0
9.14,8.0,14.602026108654936,1.0
9.16,9.0,14.208751579899062,1.0
9.18,10.0,14.277555226698661,1.0
9.200000000000001,11.0,13.209064433123688,1.0
9.22,12.0,14.54829368447411,1.0
9.24,13.0,13.754601576234213,1.0
9.26,14.0,13.68657276285668,1.0
9.28,15.0,13.843283399312027,1.0
9.3,16.0,14.03188306385103,1.0
9.32,17.0,14.002884293432864,1.0
9.34,18.0,13.108871428823926,1.0
9.36,19.0,12.511237808281095,1.0
9.38,20.0,12.109347364014138,1.0
9.4,21.0,12.904845247484593,1.0
9.42,22.0,14.037797671345707,1.0
